order_id,customer_id,order_date,order_value,payment_method,status,city
ORD_14199,CUST_5785,2024-03-25,841,Netbanking,Delivered,Delhi
ORD_14200,CUST_2078,2024-04-28,4180,UPI,Cancelled,Pune
ORD_14201,CUST_3407,2024-02-25,4461,Netbanking,Delivered,Pune
ORD_14202,CUST_5393,2024-02-27,810,Netbanking,Cancelled,Delhi
ORD_14203,CUST_1846,2024-05-22,4962,Card,Delivered,Hyderabad
ORD_14204,CUST_2197,2024-04-28,1598,COD,Cancelled,Mumbai
ORD_14205,CUST_7912,2024-04-04,4609,COD,Delivered,Delhi
ORD_14206,CUST_4490,2024-01-07,3006,Card,Delivered,Chennai
ORD_14207,CUST_2658,2024-03-18,4806,Netbanking,Delivered,Pune
ORD_14208,CUST_8056,2024-04-23,4549,Card,Delivered,Bangalore
ORD_14209,CUST_5315,2024-02-13,4300,COD,Delivered,Pune
ORD_14210,CUST_4040,2023-12-05,3709,Netbanking,Delivered,Bangalore
ORD_14211,CUST_5649,2024-04-19,473,UPI,Cancelled,Hyderabad
ORD_14212,CUST_4213,2023-12-17,2801,Netbanking,Cancelled,Delhi
ORD_14213,CUST_4965,2024-04-08,3466,Netbanking,Cancelled,Delhi
ORD_14214,CUST_5642,2023-12-15,4808,UPI,Cancelled,Chennai
ORD_14215,CUST_2865,2024-04-17,3269,UPI,Delivered,Chennai
ORD_14216,CUST_8295,2024-01-20,3557,UPI,Delivered,Delhi
ORD_14217,CUST_1457,2024-01-10,4420,UPI,Delivered,Kolkata
ORD_14218,CUST_1310,2024-03-31,4650,UPI,Delivered,Mumbai
ORD_14219,CUST_8378,2024-03-05,3854,COD,Delivered,Chennai
ORD_14220,CUST_5785,2024-05-22,2715,Netbanking,Delivered,Hyderabad
ORD_14221,CUST_8320,2024-04-22,796,COD,Returned,Pune
ORD_14222,CUST_2615,2024-04-29,1984,UPI,Delivered,Bangalore
ORD_14223,CUST_1931,2023-12-11,640,COD,Delivered,Delhi
ORD_14224,CUST_4539,2024-03-14,4760,UPI,Delivered,Chennai
ORD_14225,CUST_5343,2023-12-28,1957,Netbanking,Delivered,Pune
ORD_14226,CUST_8139,2024-04-23,1004,Netbanking,Delivered,Chennai
ORD_14227,CUST_6629,2024-05-16,4159,Netbanking,Delivered,Bangalore
ORD_14228,CUST_7941,2024-05-29,2639,UPI,Cancelled,Chennai
ORD_14229,CUST_7208,2024-03-30,389,Card,Cancelled,Chennai
ORD_14230,CUST_2057,2023-12-17,4133,COD,Delivered,Bangalore
ORD_14231,CUST_4094,2024-01-10,496,UPI,Delivered,Bangalore
ORD_14232,CUST_5846,2024-03-26,2301,Card,Returned,Mumbai
ORD_14233,CUST_4828,2024-04-16,3972,Netbanking,Delivered,Delhi
ORD_14234,CUST_8720,2023-12-23,345,Card,Delivered,Kolkata
ORD_14235,CUST_7240,2023-12-08,4917,Netbanking,Returned,Pune
ORD_14236,CUST_7376,2024-02-07,3524,COD,Returned,Hyderabad
ORD_14237,CUST_4917,2024-05-06,1260,Netbanking,Returned,Hyderabad
ORD_14238,CUST_3701,2023-12-24,1979,Card,Cancelled,Delhi
ORD_14239,CUST_5681,2024-05-14,4752,COD,Returned,Bangalore
ORD_14240,CUST_5537,2024-02-09,552,Card,Cancelled,Kolkata
ORD_14241,CUST_6956,2024-05-19,2321,COD,Delivered,Mumbai
ORD_14242,CUST_4226,2023-12-08,2971,UPI,Delivered,Mumbai
ORD_14243,CUST_3938,2024-02-19,3500,UPI,Delivered,Mumbai
ORD_14244,CUST_2211,2024-01-27,4118,UPI,Delivered,Delhi
ORD_14245,CUST_2602,2023-12-08,2766,UPI,Delivered,Hyderabad
ORD_14246,CUST_5006,2023-12-29,4069,COD,Delivered,Bangalore
ORD_14247,CUST_2037,2024-02-20,4117,Netbanking,Delivered,Hyderabad
ORD_14248,CUST_6009,2024-04-07,635,Card,Delivered,Bangalore
ORD_14249,CUST_4206,2024-05-27,2038,Netbanking,Delivered,Pune
ORD_14250,CUST_6711,2024-01-11,3941,UPI,Delivered,Kolkata
ORD_14251,CUST_6315,2024-02-01,1154,COD,Delivered,Delhi
ORD_14252,CUST_2239,2024-05-19,2109,Netbanking,Delivered,Mumbai
ORD_14253,CUST_8322,2023-12-29,2670,Netbanking,Cancelled,Pune
ORD_14254,CUST_8273,2024-02-08,3905,Card,Cancelled,Kolkata
ORD_14255,CUST_8132,2024-02-26,3933,UPI,Delivered,Bangalore
ORD_14256,CUST_4809,2023-12-20,1243,COD,Returned,Delhi
ORD_14257,CUST_1316,2024-05-26,589,UPI,Delivered,Bangalore
ORD_14258,CUST_8362,2024-05-15,625,Card,Delivered,Pune
ORD_14259,CUST_2746,2024-03-01,4515,UPI,Delivered,Mumbai
ORD_14260,CUST_6083,2023-12-19,556,Netbanking,Cancelled,Hyderabad
ORD_14261,CUST_3507,2024-03-05,3447,Card,Delivered,Chennai
ORD_14262,CUST_7396,2024-01-03,4840,Card,Delivered,Mumbai
ORD_14263,CUST_2399,2024-01-08,4472,COD,Delivered,Delhi
ORD_14264,CUST_8035,2024-04-17,4329,Card,Delivered,Hyderabad
ORD_14265,CUST_2299,2024-02-09,1337,UPI,Delivered,Hyderabad
ORD_14266,CUST_8498,2024-02-11,3992,COD,Delivered,Kolkata
ORD_14267,CUST_2560,2024-02-28,3734,Card,Delivered,Kolkata
ORD_14268,CUST_1287,2024-05-26,2221,COD,Cancelled,Bangalore
ORD_14269,CUST_4638,2024-05-23,3448,UPI,Returned,Pune
ORD_14270,CUST_1843,2024-05-16,1717,Netbanking,Delivered,Kolkata
ORD_14271,CUST_7189,2024-04-29,4075,Card,Delivered,Pune
ORD_14272,CUST_2957,2024-04-24,4036,Netbanking,Delivered,Hyderabad
ORD_14273,CUST_3057,2024-01-25,1049,UPI,Delivered,Mumbai
ORD_14274,CUST_7277,2024-01-30,3082,Netbanking,Delivered,Bangalore
ORD_14275,CUST_7246,2024-05-04,4847,UPI,Delivered,Delhi
ORD_14276,CUST_4230,2024-02-19,4902,Netbanking,Delivered,Hyderabad
ORD_14277,CUST_5377,2024-05-12,2734,Card,Delivered,Chennai
ORD_14278,CUST_6858,2024-03-24,566,Card,Delivered,Hyderabad
ORD_14279,CUST_5722,2024-05-07,4405,COD,Delivered,Pune
ORD_14280,CUST_5790,2024-01-07,3480,COD,Delivered,Hyderabad
ORD_14281,CUST_1924,2024-02-29,2223,Netbanking,Delivered,Hyderabad
ORD_14282,CUST_4625,2024-05-23,1421,Card,Returned,Chennai
ORD_14283,CUST_3437,2024-04-01,3029,Card,Cancelled,Pune
ORD_14284,CUST_1884,2024-03-18,2247,Card,Delivered,Mumbai
ORD_14285,CUST_5301,2024-05-10,2825,COD,Delivered,Chennai
ORD_14286,CUST_2340,2024-04-28,4157,COD,Delivered,Chennai
ORD_14287,CUST_8036,2024-03-10,5238,Netbanking,Delivered,Kolkata
ORD_14288,CUST_2994,2024-04-29,4074,Card,Delivered,Hyderabad
ORD_14289,CUST_7057,2024-04-21,4183,Card,Cancelled,Mumbai
ORD_14290,CUST_1777,2023-12-27,407,UPI,Returned,Kolkata
ORD_14291,CUST_7597,2024-04-09,1726,COD,Cancelled,Mumbai
ORD_14292,CUST_1422,2024-04-06,806,COD,Delivered,Mumbai
ORD_14293,CUST_2608,2024-04-08,4353,Card,Cancelled,Bangalore
ORD_14294,CUST_7455,2024-01-16,369,Card,Delivered,Kolkata
ORD_14295,CUST_1508,2024-01-02,1218,Card,Returned,Kolkata
ORD_14296,CUST_4529,2024-04-19,2448,COD,Delivered,Pune
ORD_14297,CUST_2706,2024-05-29,3062,Netbanking,Delivered,Delhi
ORD_14298,CUST_7048,2024-02-18,3416,UPI,Delivered,Mumbai
ORD_14299,CUST_1066,2024-05-23,4152,COD,Delivered,Kolkata
ORD_14300,CUST_3066,2024-01-30,2108,Netbanking,Delivered,Chennai
ORD_14301,CUST_1235,2024-05-08,4433,UPI,Delivered,Kolkata
ORD_14302,CUST_1490,2024-03-13,1321,UPI,Delivered,Chennai
ORD_14303,CUST_6583,2024-04-15,4681,Card,Cancelled,Bangalore
ORD_14304,CUST_4543,2024-02-26,2500,Card,Returned,Kolkata
ORD_14305,CUST_2438,2024-04-19,3799,Netbanking,Returned,Pune
ORD_14306,CUST_6328,2024-03-06,3991,UPI,Returned,Mumbai
ORD_14307,CUST_6380,2024-04-16,890,Card,Returned,Bangalore
ORD_14308,CUST_8396,2023-12-13,3661,UPI,Delivered,Kolkata
ORD_14309,CUST_1583,2024-01-06,3912,Netbanking,Cancelled,Pune
ORD_14310,CUST_4732,2023-12-26,4697,Card,Returned,Pune
ORD_14311,CUST_2408,2024-01-28,3844,UPI,Cancelled,Kolkata
ORD_14312,CUST_4565,2024-05-19,948,COD,Returned,Delhi
ORD_14313,CUST_5726,2024-01-13,5099,UPI,Cancelled,Kolkata
ORD_14314,CUST_1971,2024-02-09,3449,UPI,Cancelled,Bangalore
ORD_14315,CUST_7975,2023-12-05,3668,Card,Delivered,Pune
ORD_14316,CUST_7233,2024-03-13,2540,UPI,Delivered,Chennai
ORD_14317,CUST_1592,2024-01-05,3526,UPI,Delivered,Hyderabad
ORD_14318,CUST_7317,2023-12-13,1242,Card,Delivered,Bangalore
ORD_14319,CUST_4585,2024-01-13,4345,COD,Delivered,Pune
ORD_14320,CUST_3224,2024-05-13,1605,Card,Delivered,Delhi
ORD_14321,CUST_5764,2024-05-26,3417,UPI,Returned,Chennai
ORD_14322,CUST_4089,2024-05-05,2288,Netbanking,Delivered,Mumbai
ORD_14323,CUST_2811,2024-01-31,3686,Netbanking,Delivered,Chennai
ORD_14324,CUST_2565,2024-03-31,5224,COD,Delivered,Delhi
ORD_14325,CUST_2567,2024-03-27,3959,Netbanking,Delivered,Pune
ORD_14326,CUST_8308,2024-04-22,3757,Netbanking,Returned,Mumbai
ORD_14327,CUST_2214,2024-01-21,2705,COD,Delivered,Hyderabad
ORD_14328,CUST_3560,2024-03-10,3675,UPI,Cancelled,Pune
ORD_14329,CUST_2146,2024-03-13,2926,COD,Delivered,Pune
ORD_14330,CUST_1347,2024-05-24,343,Card,Delivered,Chennai
ORD_14331,CUST_4715,2024-06-01,1933,Card,Cancelled,Hyderabad
ORD_14332,CUST_6882,2024-03-06,2954,Card,Cancelled,Bangalore
ORD_14333,CUST_5401,2024-04-14,2132,Card,Delivered,Bangalore
ORD_14334,CUST_5574,2024-01-31,820,Card,Returned,Mumbai
ORD_14335,CUST_5931,2024-05-21,3845,Netbanking,Delivered,Pune
ORD_14336,CUST_6022,2024-01-20,2969,COD,Delivered,Kolkata
ORD_14337,CUST_6825,2024-02-25,1395,UPI,Delivered,Hyderabad
ORD_14338,CUST_7988,2024-02-26,421,COD,Returned,Mumbai
ORD_14339,CUST_4254,2024-02-23,871,UPI,Returned,Delhi
ORD_14340,CUST_2156,2023-12-25,2499,Card,Delivered,Delhi
ORD_14341,CUST_4151,2024-05-02,1640,UPI,Delivered,Mumbai
ORD_14342,CUST_8506,2023-12-13,3325,COD,Delivered,Mumbai
ORD_14343,CUST_7798,2024-04-17,909,Netbanking,Delivered,Pune
ORD_14344,CUST_1534,2024-05-06,872,COD,Delivered,Pune
ORD_14345,CUST_1419,2023-12-30,3130,UPI,Cancelled,Hyderabad
ORD_14346,CUST_3532,2024-02-14,4494,Netbanking,Returned,Pune
ORD_14347,CUST_7236,2023-12-16,3586,UPI,Returned,Chennai
ORD_14348,CUST_1408,2024-05-21,2017,Card,Delivered,Pune
ORD_14349,CUST_2910,2024-02-08,661,Netbanking,Delivered,Bangalore
ORD_14350,CUST_1047,2024-05-29,4090,UPI,Returned,Chennai
ORD_14351,CUST_2600,2024-03-26,688,COD,Returned,Mumbai
ORD_14352,CUST_2050,2024-05-23,3531,Card,Delivered,Bangalore
ORD_14353,CUST_6416,2024-03-29,4291,UPI,Delivered,Mumbai
ORD_14354,CUST_6181,2024-03-17,4268,UPI,Delivered,Mumbai
ORD_14355,CUST_5037,2024-03-14,4460,COD,Delivered,Bangalore
ORD_14356,CUST_6953,2024-02-09,2526,Netbanking,Delivered,Delhi
ORD_14357,CUST_3701,2024-01-11,1237,COD,Delivered,Delhi
ORD_14358,CUST_8567,2023-12-21,1896,Netbanking,Delivered,Bangalore
ORD_14359,CUST_8242,2023-12-28,1857,UPI,Delivered,Bangalore
ORD_14360,CUST_1427,2024-05-19,5141,Card,Delivered,Kolkata
ORD_14361,CUST_6951,2024-03-11,720,UPI,Returned,Delhi
ORD_14362,CUST_7018,2024-05-07,5182,UPI,Cancelled,Bangalore
ORD_14363,CUST_1222,2024-03-28,3051,Netbanking,Delivered,Hyderabad
ORD_14364,CUST_5399,2024-01-03,4731,COD,Returned,Pune
ORD_14365,CUST_5846,2024-01-24,4846,COD,Delivered,Delhi
ORD_14366,CUST_3820,2024-04-12,2792,Card,Returned,Delhi
ORD_14367,CUST_4380,2024-04-16,3411,Card,Delivered,Delhi
ORD_14368,CUST_5503,2024-04-26,5190,COD,Delivered,Hyderabad
ORD_14369,CUST_6785,2024-04-09,2383,Card,Delivered,Kolkata
ORD_14370,CUST_6572,2024-05-12,521,Netbanking,Delivered,Kolkata
ORD_14371,CUST_6679,2024-03-01,1009,Card,Cancelled,Kolkata
ORD_14372,CUST_1897,2024-05-02,2862,COD,Returned,Chennai
ORD_14373,CUST_4530,2024-01-06,1962,COD,Delivered,Hyderabad
ORD_14374,CUST_4711,2024-01-30,4306,UPI,Delivered,Mumbai
ORD_14375,CUST_7126,2024-05-29,2326,COD,Delivered,Hyderabad
ORD_14376,CUST_6823,2024-02-02,514,UPI,Delivered,Kolkata
ORD_14377,CUST_1655,2024-02-12,1757,COD,Delivered,Bangalore
ORD_14378,CUST_8783,2024-03-03,3554,COD,Returned,Bangalore
ORD_14379,CUST_7100,2024-04-02,1311,Card,Delivered,Hyderabad
ORD_14380,CUST_3176,2023-12-13,3875,UPI,Delivered,Pune
ORD_14381,CUST_7223,2024-02-07,2394,Card,Delivered,Mumbai
ORD_14382,CUST_5266,2024-05-25,3139,Netbanking,Delivered,Mumbai
ORD_14383,CUST_5068,2024-03-10,715,UPI,Cancelled,Chennai
ORD_14384,CUST_1979,2023-12-08,668,UPI,Delivered,Mumbai
ORD_14385,CUST_8710,2024-03-03,390,Card,Returned,Delhi
ORD_14386,CUST_5781,2023-12-25,5255,UPI,Delivered,Pune
ORD_14387,CUST_2799,2024-04-01,3994,COD,Delivered,Mumbai
ORD_14388,CUST_5396,2024-04-28,2490,UPI,Delivered,Pune
ORD_14389,CUST_3632,2024-02-27,1415,COD,Delivered,Mumbai
ORD_14390,CUST_4699,2024-05-24,4808,UPI,Delivered,Bangalore
ORD_14391,CUST_7382,2024-06-01,2953,Netbanking,Delivered,Chennai
ORD_14392,CUST_5116,2024-05-19,5143,UPI,Delivered,Pune
ORD_14393,CUST_4508,2024-01-24,562,Netbanking,Delivered,Hyderabad
ORD_14394,CUST_6150,2024-02-26,3066,Netbanking,Delivered,Bangalore
ORD_14395,CUST_8666,2024-05-29,2695,UPI,Delivered,Delhi
ORD_14396,CUST_2456,2024-01-24,1035,Card,Delivered,Pune
ORD_14397,CUST_6249,2024-03-16,1459,UPI,Delivered,Pune
ORD_14398,CUST_2822,2024-03-09,4090,Netbanking,Returned,Bangalore
ORD_14399,CUST_1263,2024-04-01,1889,UPI,Delivered,Pune
ORD_14400,CUST_1489,2024-05-18,712,UPI,Delivered,Delhi
ORD_14401,CUST_1215,2024-01-05,2534,UPI,Delivered,Mumbai
ORD_14402,CUST_8497,2024-03-15,4942,COD,Cancelled,Kolkata
ORD_14403,CUST_7627,2024-03-21,1863,Card,Delivered,Hyderabad
ORD_14404,CUST_3132,2024-04-27,4774,Netbanking,Cancelled,Mumbai
ORD_14405,CUST_4092,2024-02-26,5211,Card,Cancelled,Hyderabad
ORD_14406,CUST_4810,2024-01-02,4243,UPI,Delivered,Pune
ORD_14407,CUST_2853,2023-12-10,1655,COD,Delivered,Chennai
ORD_14408,CUST_5671,2023-12-29,4219,COD,Delivered,Hyderabad
ORD_14409,CUST_5172,2024-03-19,4818,COD,Delivered,Hyderabad
ORD_14410,CUST_2914,2024-01-13,710,Card,Returned,Pune
ORD_14411,CUST_5864,2024-03-29,1850,UPI,Delivered,Hyderabad
ORD_14412,CUST_1293,2024-01-26,3519,UPI,Returned,Mumbai
ORD_14413,CUST_3026,2024-01-03,910,Netbanking,Returned,Mumbai
ORD_14414,CUST_6212,2024-03-13,1551,UPI,Delivered,Bangalore
ORD_14415,CUST_7106,2024-02-10,1744,COD,Returned,Hyderabad
ORD_14416,CUST_3261,2024-05-18,3448,UPI,Cancelled,Kolkata
ORD_14417,CUST_3610,2023-12-05,2426,Netbanking,Delivered,Pune
ORD_14418,CUST_8173,2024-03-30,4052,COD,Cancelled,Pune
ORD_14419,CUST_5458,2024-03-25,4462,Netbanking,Delivered,Pune
ORD_14420,CUST_1377,2024-03-11,1342,Card,Delivered,Hyderabad
ORD_14421,CUST_2773,2024-01-25,2899,COD,Delivered,Chennai
ORD_14422,CUST_2204,2024-03-20,1704,UPI,Delivered,Pune
ORD_14423,CUST_8640,2024-01-14,883,Netbanking,Cancelled,Mumbai
ORD_14424,CUST_3073,2024-03-25,1869,Netbanking,Cancelled,Mumbai
ORD_14425,CUST_3483,2024-04-04,1421,Netbanking,Returned,Delhi
ORD_14426,CUST_3720,2024-04-22,3358,UPI,Delivered,Bangalore
ORD_14427,CUST_4479,2024-05-24,5187,Card,Delivered,Bangalore
ORD_14428,CUST_7396,2024-04-20,2259,Netbanking,Returned,Delhi
ORD_14429,CUST_1031,2024-04-18,2104,Netbanking,Delivered,Pune
ORD_14430,CUST_4256,2024-02-06,1909,Netbanking,Delivered,Delhi
ORD_14431,CUST_1117,2024-04-25,4334,Card,Returned,Bangalore
ORD_14432,CUST_3292,2024-01-31,2095,COD,Delivered,Mumbai
ORD_14433,CUST_4928,2024-03-19,2021,Card,Delivered,Pune
ORD_14434,CUST_1504,2024-05-16,2687,UPI,Delivered,Delhi
ORD_14435,CUST_7949,2024-01-02,1841,COD,Delivered,Kolkata
ORD_14436,CUST_3406,2024-02-28,4468,UPI,Cancelled,Kolkata
ORD_14437,CUST_8227,2024-04-07,1184,Card,Delivered,Bangalore
ORD_14438,CUST_3794,2024-05-11,4491,UPI,Cancelled,Kolkata
ORD_14439,CUST_4070,2024-02-11,3727,Card,Cancelled,Kolkata
ORD_14440,CUST_4745,2023-12-13,763,COD,Delivered,Delhi
ORD_14441,CUST_8226,2023-12-27,873,Card,Delivered,Hyderabad
ORD_14442,CUST_6172,2024-04-16,1065,Netbanking,Returned,Bangalore
ORD_14443,CUST_4036,2024-02-03,1304,Netbanking,Returned,Kolkata
ORD_14444,CUST_1195,2024-04-03,1560,Card,Delivered,Chennai
ORD_14445,CUST_2464,2024-01-17,1042,COD,Cancelled,Kolkata
ORD_14446,CUST_3514,2024-04-22,4242,UPI,Cancelled,Delhi
ORD_14447,CUST_4013,2024-01-09,4879,Card,Delivered,Chennai
ORD_14448,CUST_5055,2024-05-14,4796,Card,Delivered,Pune
ORD_14449,CUST_8316,2024-01-18,3937,COD,Delivered,Hyderabad
ORD_14450,CUST_5741,2024-01-01,2178,Netbanking,Delivered,Mumbai
ORD_14451,CUST_7119,2024-01-31,3704,UPI,Delivered,Pune
ORD_14452,CUST_3406,2023-12-31,2785,Card,Delivered,Delhi
ORD_14453,CUST_3223,2023-12-31,2813,Netbanking,Delivered,Kolkata
ORD_14454,CUST_2406,2023-12-17,4733,Netbanking,Delivered,Mumbai
ORD_14455,CUST_4930,2023-12-28,3705,Netbanking,Returned,Pune
ORD_14456,CUST_7208,2024-02-11,1196,Netbanking,Delivered,Mumbai
ORD_14457,CUST_8856,2024-04-21,2342,COD,Cancelled,Kolkata
ORD_14458,CUST_4765,2023-12-21,1201,Netbanking,Delivered,Hyderabad
ORD_14459,CUST_5642,2024-04-26,2975,Netbanking,Cancelled,Pune
ORD_14460,CUST_3409,2024-01-02,4073,COD,Delivered,Hyderabad
ORD_14461,CUST_6085,2024-06-01,3302,COD,Cancelled,Delhi
ORD_14462,CUST_2487,2023-12-10,647,Netbanking,Delivered,Hyderabad
ORD_14463,CUST_5421,2023-12-24,4931,COD,Delivered,Delhi
ORD_14464,CUST_2646,2024-02-03,351,Netbanking,Delivered,Pune
ORD_14465,CUST_4821,2024-02-15,3773,Netbanking,Returned,Kolkata
ORD_14466,CUST_3247,2024-05-15,3593,COD,Cancelled,Mumbai
ORD_14467,CUST_6488,2024-02-27,3244,UPI,Delivered,Bangalore
ORD_14468,CUST_2391,2024-03-06,2347,Netbanking,Delivered,Kolkata
ORD_14469,CUST_2473,2024-03-15,2684,UPI,Delivered,Kolkata
ORD_14470,CUST_7684,2023-12-11,1806,Netbanking,Cancelled,Delhi
ORD_14471,CUST_8660,2024-05-25,5092,COD,Delivered,Chennai
ORD_14472,CUST_8709,2024-05-03,2088,COD,Delivered,Delhi
ORD_14473,CUST_4300,2024-02-18,3192,Netbanking,Returned,Delhi
ORD_14474,CUST_2395,2024-02-21,2633,UPI,Delivered,Bangalore
ORD_14475,CUST_6916,2024-04-10,1609,Netbanking,Delivered,Mumbai
ORD_14476,CUST_3779,2024-01-06,3484,Card,Delivered,Mumbai
ORD_14477,CUST_5622,2023-12-29,4994,Netbanking,Delivered,Kolkata
ORD_14478,CUST_6099,2024-03-27,2121,Card,Delivered,Chennai
ORD_14479,CUST_7980,2024-01-03,4132,Netbanking,Delivered,Kolkata
ORD_14480,CUST_7873,2024-02-20,4973,COD,Returned,Mumbai
ORD_14481,CUST_6729,2024-03-27,4557,UPI,Delivered,Hyderabad
ORD_14482,CUST_4735,2024-01-04,2767,COD,Cancelled,Chennai
ORD_14483,CUST_3002,2024-03-22,3671,Netbanking,Returned,Mumbai
ORD_14484,CUST_7147,2024-05-01,2737,Card,Delivered,Chennai
ORD_14485,CUST_3011,2024-02-13,2918,UPI,Returned,Hyderabad
ORD_14486,CUST_6432,2024-03-26,815,COD,Delivered,Hyderabad
ORD_14487,CUST_4933,2024-03-14,4205,Card,Delivered,Mumbai
ORD_14488,CUST_5935,2024-03-22,1341,Netbanking,Returned,Hyderabad
ORD_14489,CUST_4696,2024-03-19,3141,Netbanking,Delivered,Bangalore
ORD_14490,CUST_1083,2024-02-17,1564,Card,Delivered,Pune
ORD_14491,CUST_3099,2024-01-17,2036,Netbanking,Cancelled,Hyderabad
ORD_14492,CUST_4412,2024-05-26,3996,COD,Returned,Kolkata
ORD_14493,CUST_6623,2024-01-15,4296,UPI,Delivered,Kolkata
ORD_14494,CUST_3103,2024-01-09,2881,Netbanking,Cancelled,Pune
ORD_14495,CUST_1516,2024-01-08,4708,COD,Delivered,Hyderabad
ORD_14496,CUST_4413,2024-04-03,867,Netbanking,Delivered,Chennai
ORD_14497,CUST_5180,2024-02-16,1871,Card,Cancelled,Kolkata
ORD_14498,CUST_2864,2024-02-02,2551,Netbanking,Delivered,Delhi
ORD_14499,CUST_3808,2024-03-30,520,Card,Delivered,Delhi
ORD_14500,CUST_1982,2024-02-21,3812,Netbanking,Returned,Mumbai
ORD_14501,CUST_2075,2024-03-26,1617,Netbanking,Delivered,Kolkata
ORD_14502,CUST_4795,2024-02-02,1068,Card,Returned,Mumbai
ORD_14503,CUST_6497,2024-03-31,3841,COD,Delivered,Kolkata
ORD_14504,CUST_7166,2024-04-01,3910,Netbanking,Delivered,Kolkata
ORD_14505,CUST_6872,2024-03-02,964,Netbanking,Delivered,Hyderabad
ORD_14506,CUST_4227,2024-04-07,339,UPI,Delivered,Mumbai
ORD_14507,CUST_3224,2024-04-23,3731,Card,Delivered,Bangalore
ORD_14508,CUST_3139,2024-05-24,1851,Card,Returned,Kolkata
ORD_14509,CUST_2076,2024-01-18,1755,Netbanking,Delivered,Mumbai
ORD_14510,CUST_2367,2023-12-20,4410,Netbanking,Delivered,Bangalore
ORD_14511,CUST_5029,2023-12-12,2312,Netbanking,Delivered,Kolkata
ORD_14512,CUST_1829,2024-02-08,2614,Card,Cancelled,Hyderabad
ORD_14513,CUST_5523,2024-04-17,1365,Card,Delivered,Hyderabad
ORD_14514,CUST_4623,2024-01-01,1703,Card,Delivered,Bangalore
ORD_14515,CUST_8508,2024-04-30,1258,COD,Returned,Chennai
ORD_14516,CUST_1445,2023-12-15,3497,Card,Returned,Hyderabad
ORD_14517,CUST_1749,2024-02-03,2055,Card,Delivered,Mumbai
ORD_14518,CUST_1551,2024-02-21,902,UPI,Delivered,Pune
ORD_14519,CUST_2023,2023-12-24,3917,Netbanking,Cancelled,Delhi
ORD_14520,CUST_6405,2024-03-06,1187,COD,Returned,Hyderabad
ORD_14521,CUST_5217,2024-04-20,2537,COD,Delivered,Hyderabad
ORD_14522,CUST_8814,2024-05-08,3424,Card,Delivered,Kolkata
ORD_14523,CUST_6027,2024-01-25,3478,Card,Delivered,Pune
ORD_14524,CUST_4551,2024-02-14,4479,Card,Returned,Chennai
ORD_14525,CUST_6027,2024-02-08,4499,COD,Delivered,Hyderabad
ORD_14526,CUST_2327,2024-06-01,3184,COD,Returned,Delhi
ORD_14527,CUST_5172,2024-03-31,2826,Card,Delivered,Hyderabad
ORD_14528,CUST_5326,2024-01-14,2183,Netbanking,Returned,Delhi
ORD_14529,CUST_6634,2024-01-26,2135,Netbanking,Returned,Hyderabad
ORD_14530,CUST_3407,2024-04-23,5249,UPI,Delivered,Delhi
ORD_14531,CUST_4663,2024-05-31,5099,Card,Cancelled,Bangalore
ORD_14532,CUST_1132,2024-05-06,2725,COD,Returned,Bangalore
ORD_14533,CUST_1139,2024-01-02,767,Card,Delivered,Pune
ORD_14534,CUST_4995,2024-03-03,5264,Card,Delivered,Mumbai
ORD_14535,CUST_7461,2023-12-28,3104,Card,Cancelled,Delhi
ORD_14536,CUST_5553,2024-03-15,2257,UPI,Delivered,Kolkata
ORD_14537,CUST_4350,2024-04-29,1507,COD,Cancelled,Bangalore
ORD_14538,CUST_7348,2024-04-07,4063,UPI,Delivered,Mumbai
ORD_14539,CUST_2803,2024-03-09,3430,COD,Returned,Bangalore
ORD_14540,CUST_2032,2024-01-14,4511,Netbanking,Delivered,Pune
ORD_14541,CUST_2843,2024-01-12,985,Netbanking,Delivered,Chennai
ORD_14542,CUST_6523,2024-05-14,2544,Netbanking,Cancelled,Delhi
ORD_14543,CUST_8212,2024-03-16,3428,Card,Cancelled,Delhi
ORD_14544,CUST_1839,2024-03-31,3350,COD,Cancelled,Chennai
ORD_14545,CUST_1808,2023-12-18,5096,COD,Delivered,Bangalore
ORD_14546,CUST_5029,2023-12-19,4217,Card,Returned,Mumbai
ORD_14547,CUST_4644,2024-04-11,4982,Card,Delivered,Pune
ORD_14548,CUST_8866,2023-12-30,3375,UPI,Delivered,Delhi
ORD_14549,CUST_1691,2023-12-23,2154,COD,Delivered,Bangalore
ORD_14550,CUST_7861,2024-05-30,732,UPI,Delivered,Pune
ORD_14551,CUST_5776,2024-03-12,3492,COD,Delivered,Hyderabad
ORD_14552,CUST_4511,2024-01-15,621,Netbanking,Cancelled,Hyderabad
ORD_14553,CUST_8026,2024-01-19,466,Netbanking,Delivered,Kolkata
ORD_14554,CUST_8835,2024-01-03,5290,COD,Delivered,Bangalore
ORD_14555,CUST_1314,2024-05-10,4552,Card,Delivered,Hyderabad
ORD_14556,CUST_8110,2024-04-15,4985,COD,Delivered,Delhi
ORD_14557,CUST_4286,2024-04-10,4518,UPI,Delivered,Pune
ORD_14558,CUST_8753,2024-01-31,959,Card,Delivered,Kolkata
ORD_14559,CUST_3947,2024-03-29,924,UPI,Delivered,Kolkata
ORD_14560,CUST_8984,2024-04-09,2058,COD,Delivered,Hyderabad
ORD_14561,CUST_2904,2023-12-06,1144,COD,Returned,Hyderabad
